.WRITER_ID	ghr
273 852
281 861
285 861
298 865
306 873
315 873
319 873
319 877
327 877
331 886
340 886
340 877
340 873
331 873
331 865
327 861
327 852
327 844
319 844
319 840
319 831
315 831
315 827
315 819
306 819
315 819
315 827
319 827
319 831
327 831
331 840
340 840
344 844
352 844
361 852
365 861
373 861
378 865
386 873
399 877
407 877
407 886
411 886
420 890
424 890
432 890
432 886
432 877
432 873
424 873
424 865
424 861
424 852
424 844
424 840
432 840
432 831
436 831
436 827
445 827
449 827
457 827
466 827
470 827
478 831
483 831
491 831
495 840
504 844
512 844
516 852
525 861
529 865
537 873
541 877
550 877
550 886
558 890
558 898
562 903
562 911
571 919
571 924
562 924
558 924
550 924
541 919
537 919
537 911
529 903
525 903
516 898
512 890
504 886
495 877
491 873
483 865
483 861
478 852
470 844
470 840
470 831
470 827
478 827
483 827
491 827
495 831
504 831
512 840
512 844
516 852
525 861
529 865
541 873
550 877
558 890
562 898
571 903
571 919
575 924
583 932
583 936
588 945
588 949
596 957
600 966
600 970
600 966
596 966
596 957
588 949
583 945
583 936
575 932
575 924
571 919
571 911
562 898
558 890
558 886
550 873
550 865
541 861
541 852
541 844
541 840
550 831
550 827
558 827
558 819
562 819
571 819
575 819
583 819
588 827
596 827
600 827
609 827
609 831
617 831
621 840
630 840
634 844
642 844
642 852
642 861
634 861
630 865
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
163 1570
147 1570
147 1575
155 1575
155 1583
163 1583
163 1587
168 1596
176 1600
180 1608
189 1612
189 1621
201 1629
210 1642
222 1646
226 1659
239 1667
247 1675
256 1680
260 1688
273 1701
281 1705
285 1713
294 1713
298 1722
298 1726
306 1726
306 1734
306 1738
306 1734
306 1726
298 1726
298 1722
294 1713
294 1705
294 1701
285 1701
285 1692
285 1688
294 1692
294 1701
298 1701
298 1705
298 1713
298 1722
298 1726
298 1734
294 1734
285 1734
281 1734
281 1726
273 1726
268 1722
260 1722
256 1713
247 1713
239 1705
239 1701
235 1692
226 1688
222 1680
214 1675
210 1667
201 1654
193 1646
193 1642
189 1633
189 1629
189 1621
189 1612
189 1608
189 1600
189 1596
193 1596
193 1587
201 1587
210 1587
222 1587
226 1587
239 1587
256 1587
260 1596
273 1596
285 1600
298 1608
315 1608
327 1612
331 1621
344 1629
352 1629
365 1633
373 1642
378 1646
378 1654
386 1654
386 1659
386 1667
378 1675
373 1675
365 1675
361 1675
352 1667
344 1667
340 1659
331 1659
331 1654
327 1654
319 1646
315 1642
306 1633
298 1629
298 1621
294 1612
294 1608
285 1608
285 1600
285 1596
294 1596
298 1596
306 1596
315 1600
319 1600
327 1608
331 1608
340 1612
344 1612
352 1621
361 1621
365 1629
373 1633
378 1633
386 1642
390 1642
390 1646
390 1642
386 1642
386 1633
378 1633
373 1629
365 1621
361 1612
352 1608
352 1600
344 1600
344 1596
340 1587
340 1583
331 1575
340 1575
344 1575
352 1575
352 1583
361 1583
365 1583
373 1587
378 1587
386 1596
399 1600
407 1600
411 1608
424 1608
432 1612
436 1621
445 1621
449 1629
457 1629
466 1629
470 1633
478 1633
483 1629
478 1629
478 1621
478 1612
470 1608
470 1600
466 1600
466 1596
466 1587
457 1587
457 1583
449 1583
449 1575
445 1575
449 1583
457 1583
457 1587
466 1587
470 1596
478 1600
483 1600
491 1608
495 1612
504 1612
512 1621
516 1621
525 1629
529 1629
537 1629
541 1629
550 1629
558 1629
558 1621
558 1612
558 1608
558 1600
558 1596
558 1587
558 1583
562 1575
571 1575
575 1575
583 1583
588 1583
596 1583
600 1587
609 1587
621 1596
630 1596
634 1600
642 1608
646 1612
655 1621
663 1629
667 1633
667 1642
.PEN_UP

.PEN_DOWN
2385 1583
2368 1575
2364 1575
2364 1583
2368 1583
2368 1587
2377 1596
2385 1600
2389 1608
2398 1612
2402 1612
2410 1629
2415 1629
2423 1633
2436 1642
2444 1646
2448 1659
2457 1659
2461 1667
2469 1675
2482 1680
2490 1688
2494 1688
2503 1692
2507 1692
2515 1692
2507 1692
2507 1688
2503 1688
2503 1680
2503 1675
2494 1675
2494 1667
2494 1659
2494 1667
2503 1675
2503 1680
2503 1688
2494 1688
2494 1692
2490 1692
2482 1692
2473 1692
2469 1692
2469 1688
2461 1688
2457 1688
2457 1680
2448 1680
2448 1675
2444 1675
2436 1667
2431 1659
2431 1654
2423 1654
2415 1646
2415 1642
2410 1633
2410 1629
2402 1629
2402 1621
2402 1612
2398 1612
2402 1608
2402 1600
2402 1596
2410 1596
2410 1587
2415 1587
2423 1587
2431 1587
2436 1587
2444 1596
2448 1596
2457 1596
2461 1600
2469 1608
2482 1612
2490 1621
2503 1629
2507 1629
2515 1633
2520 1646
2536 1654
2541 1659
2549 1667
2553 1667
2562 1675
2566 1680
2566 1688
2574 1688
2583 1692
2583 1701
2574 1701
2574 1692
2566 1692
2562 1688
2553 1688
2553 1680
2549 1675
2541 1675
2541 1667
2536 1659
2528 1654
2520 1646
2520 1642
2515 1633
2507 1633
2503 1629
2503 1621
2494 1612
2494 1608
2490 1608
2490 1600
2482 1596
2482 1587
2473 1583
2473 1575
2482 1575
2490 1583
2494 1587
2503 1587
2507 1596
2515 1600
2520 1600
2520 1608
2528 1608
2536 1612
2541 1612
2549 1612
2553 1621
2562 1621
2566 1621
2574 1621
2583 1621
2583 1612
2583 1608
2583 1600
2583 1596
2583 1587
2583 1583
2583 1575
2583 1570
2583 1562
2587 1562
2587 1554
2595 1554
2599 1554
2608 1554
2612 1554
2620 1554
2625 1562
2633 1562
2641 1570
2646 1570
2658 1575
2667 1583
2671 1587
2679 1587
2692 1596
2700 1600
2704 1608
2704 1612
2713 1621
2713 1629
2717 1629
2717 1633
2717 1642
2725 1646
2717 1646
2717 1654
2713 1654
2704 1654
2700 1654
2692 1654
2688 1646
2679 1646
2671 1642
2667 1642
2658 1633
2654 1629
2646 1629
2646 1621
2641 1612
2633 1612
2633 1608
2625 1600
2625 1596
2620 1596
2620 1587
2620 1583
2625 1583
2633 1583
2641 1583
2646 1587
2654 1596
2658 1596
2667 1600
2671 1600
2679 1608
2688 1608
2692 1612
2700 1621
2704 1621
2713 1629
2717 1629
2725 1633
2717 1633
2717 1629
2713 1629
2713 1621
2704 1612
2700 1608
2692 1600
2688 1596
2688 1587
2679 1583
2679 1575
2671 1575
2671 1570
2679 1570
2679 1575
2688 1575
2692 1575
2692 1583
2700 1583
2704 1587
2713 1587
2717 1596
2725 1600
2734 1600
2738 1608
2751 1612
2759 1621
2763 1621
2772 1629
2776 1629
2784 1629
2784 1633
2793 1633
2797 1633
2805 1633
2805 1629
2805 1621
2805 1612
2797 1612
2797 1608
2793 1600
2784 1600
2784 1596
2776 1596
2776 1587
2772 1587
2763 1583
2763 1587
2772 1587
2772 1596
2776 1596
2776 1600
2784 1600
2793 1608
2797 1612
2805 1612
2809 1621
2818 1621
2822 1629
2830 1629
2839 1629
2843 1629
2851 1633
2856 1633
2864 1633
2868 1633
2877 1633
2885 1633
2885 1629
2885 1621
2877 1612
2877 1608
2868 1600
2864 1596
2856 1587
2851 1587
2851 1583
2851 1587
2856 1587
2856 1596
2864 1596
2864 1600
2868 1600
2877 1608
2885 1608
2889 1612
2898 1612
2902 1621
2910 1629
2914 1629
2923 1633
2927 1633
2935 1633
2944 1633
2948 1633
2956 1629
2948 1629
2948 1621
2948 1612
2948 1608
2948 1600
2944 1600
2944 1596
2944 1587
2948 1587
2956 1587
2961 1587
2961 1596
2969 1596
2969 1600
2973 1608
2969 1608
2973 1608
2973 1600
2973 1608
2973 1600
2969 1608
2969 1600
2969 1608
2969 1600
2969 1608
2969 1600
2969 1608
2969 1600
2969 1608
2961 1608
2961 1612
.PEN_UP
.PEN_DOWN
2990 1654
3003 1688
3003 1692
2994 1692
2994 1688
2990 1688
2990 1680
2982 1675
2982 1659
2973 1654
2969 1646
2969 1633
2961 1629
2956 1621
2948 1608
2944 1596
2935 1583
2935 1575
2927 1570
2923 1554
2923 1549
2914 1537
2914 1528
2910 1524
2910 1516
2910 1507
2902 1507
2902 1503
2902 1507
2910 1507
2910 1516
2910 1524
2914 1528
2914 1537
2923 1541
2923 1549
2927 1549
2927 1554
2935 1562
2935 1570
.PEN_UP
.PEN_DOWN
2969 1629
2994 1659
3003 1667
3007 1667
3015 1667
3019 1667
3019 1659
3028 1659
3028 1654
3028 1646
3028 1642
3028 1633
3028 1629
3028 1621
3019 1612
3015 1608
3007 1608
3007 1600
3003 1596
2994 1596
2990 1587
2982 1587
2973 1587
2969 1587
2961 1587
2956 1587
2948 1587
2944 1587
2944 1596
2948 1596
2956 1596
2956 1587
2961 1587
2969 1587
2973 1587
2982 1587
2990 1587
3003 1587
3007 1587
3015 1587
3028 1587
3036 1596
3040 1596
3053 1596
3061 1600
3074 1600
3087 1600
3095 1608
3099 1612
3108 1612
3112 1621
3120 1621
3124 1629
3124 1633
3133 1633
3133 1642
3141 1646
3141 1654
3133 1659
3133 1667
3124 1667
3120 1667
3112 1667
3108 1667
3099 1659
3095 1654
3087 1646
3078 1646
3074 1642
3066 1633
3061 1629
3053 1629
3053 1621
3053 1612
3049 1608
3049 1600
3049 1596
3053 1596
3061 1596
3066 1600
3074 1600
3078 1600
3087 1608
3095 1612
3099 1612
3108 1621
3112 1621
3120 1629
3124 1629
3133 1629
3141 1633
3145 1633
3141 1633
3141 1629
3133 1629
3124 1621
3124 1612
3120 1608
3120 1600
3120 1596
3120 1587
3124 1587
3124 1583
3133 1583
3133 1575
3141 1575
3145 1575
3154 1575
3158 1575
3166 1583
3171 1583
3179 1587
3192 1587
3200 1596
3204 1600
3213 1608
3217 1608
3225 1612
3229 1621
3238 1629
3246 1629
3250 1633
3259 1642
3259 1646
3263 1646
3263 1654
3271 1654
3271 1659
3271 1667
3263 1667
3259 1659
3250 1659
3246 1659
3246 1654
3238 1654
3229 1654
3229 1646
3225 1646
3217 1642
3213 1642
3204 1633
3200 1629
3192 1621
3183 1621
3183 1612
3183 1608
3183 1600
3183 1596
3192 1596
3200 1600
3204 1600
3213 1600
3217 1600
3225 1608
3229 1608
3238 1612
3246 1612
3250 1621
3259 1621
3263 1629
3271 1629
3276 1633
3284 1633
3292 1633
3284 1633
3284 1629
3284 1621
3276 1612
3276 1608
3271 1600
3263 1596
3263 1587
3259 1583
3250 1575
3250 1562
3246 1554
3238 1541
3229 1537
3229 1524
3225 1516
3217 1503
3213 1495
3204 1491
3200 1478
3192 1470
3183 1461
3179 1461
3179 1457
3171 1449
3166 1449
3158 1449
3158 1457
3158 1461
3166 1478
3166 1482
3171 1491
3179 1503
3183 1507
3192 1524
3204 1537
3213 1541
3225 1554
3238 1570
3246 1575
3259 1587
3271 1596
3284 1600
3297 1612
3305 1621
3318 1621
3322 1629
3334 1629
3343 1629
3351 1629
3355 1633
3364 1633
3368 1633
3368 1629
3376 1629
3376 1621
3376 1612
3376 1608
3368 1608
3368 1600
3364 1596
3364 1587
3355 1587
3355 1583
3355 1575
3351 1575
3343 1575
3343 1570
3343 1575
3351 1575
3355 1583
3364 1587
3368 1587
3368 1596
3376 1600
3381 1600
3389 1608
3397 1608
3402 1612
3410 1612
3414 1621
3423 1621
3427 1629
3435 1629
3444 1621
3444 1612
3444 1608
3444 1600
3435 1596
3435 1587
3435 1583
3427 1575
3435 1575
3444 1575
3448 1575
3456 1575
3456 1583
3460 1583
3469 1583
3473 1587
3481 1587
3486 1596
3494 1600
3502 1608
3515 1608
3519 1612
3528 1621
3532 1621
3540 1629
3549 1633
3553 1642
3553 1646
3561 1646
3561 1654
3553 1654
3549 1654
3540 1654
3532 1646
3528 1646
3519 1642
3515 1633
3507 1629
3502 1629
3494 1621
3494 1612
3486 1608
3481 1600
3481 1596
3481 1587
3481 1583
3481 1575
3481 1570
3486 1570
3486 1562
3494 1562
3502 1554
3507 1554
3515 1554
3519 1554
3528 1554
3532 1554
3540 1562
3549 1562
3553 1562
3561 1570
3565 1570
3565 1575
3574 1575
3565 1575
3565 1583
3561 1583
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
2217 1180
2213 1180
2213 1188
2205 1188
2205 1192
2213 1192
2213 1201
2217 1205
2226 1213
2234 1222
2234 1226
2238 1234
2247 1239
2259 1247
2259 1251
2272 1260
2280 1272
2284 1281
2293 1285
2305 1293
2310 1297
2318 1306
2322 1310
2331 1318
2339 1327
2343 1327
2343 1331
2352 1331
2352 1327
2343 1327
2343 1318
2343 1310
2339 1310
2339 1306
2331 1306
2331 1297
2331 1293
2322 1293
2322 1285
2331 1293
2331 1297
2339 1297
2339 1306
2343 1306
2343 1310
2343 1318
2343 1327
2343 1331
2339 1339
2339 1331
2331 1331
2322 1331
2318 1327
2310 1327
2305 1318
2297 1310
2293 1306
2284 1306
2280 1297
2272 1293
2263 1285
2259 1281
2251 1272
2251 1268
2247 1260
2238 1251
2238 1247
2234 1239
2234 1234
2234 1226
2234 1222
2234 1213
2234 1205
2238 1205
2247 1205
2251 1201
2259 1201
2263 1205
2280 1205
2284 1213
2297 1213
2310 1222
2318 1222
2331 1226
2339 1234
2352 1239
2356 1247
2368 1251
2377 1251
2385 1260
2389 1268
2398 1272
2402 1272
2410 1281
2410 1285
2415 1285
2410 1293
2402 1285
2398 1285
2389 1281
2385 1272
2377 1272
2368 1268
2368 1260
2364 1260
2364 1251
2356 1251
2352 1247
2343 1239
2339 1234
2339 1226
2331 1222
2331 1213
2331 1205
2339 1205
2339 1201
2343 1201
2352 1201
2356 1205
2364 1205
2368 1213
2377 1213
2385 1222
2385 1226
2389 1234
2398 1234
2402 1239
2410 1247
2415 1251
2423 1260
2431 1268
2436 1272
2436 1281
2444 1281
2444 1285
2444 1293
2444 1297
2436 1297
2431 1297
2423 1297
2415 1293
2410 1293
2402 1293
2398 1285
2389 1281
2385 1272
2377 1268
2377 1260
2368 1260
2368 1251
2364 1251
2364 1247
2364 1239
2368 1239
2368 1234
2377 1234
2385 1234
2389 1234
2402 1239
2410 1239
2415 1239
2423 1247
2436 1247
2444 1247
2457 1251
2469 1260
2473 1260
2482 1268
2490 1272
2494 1272
2503 1272
2507 1272
2507 1281
2515 1281
2515 1272
2507 1268
2503 1260
2494 1251
2490 1251
2490 1247
2482 1239
2473 1234
2469 1234
2469 1226
2461 1226
2461 1222
2457 1222
2457 1213
2461 1222
2469 1222
2469 1226
2473 1226
2482 1234
2490 1234
2494 1239
2503 1239
2507 1247
2515 1247
2520 1251
2528 1260
2536 1260
2541 1260
2549 1268
2553 1268
2562 1268
2566 1268
2566 1260
2566 1251
2562 1247
2553 1247
2553 1239
2549 1239
2549 1234
2541 1234
2541 1226
2536 1226
2536 1222
2528 1222
2528 1213
2520 1213
2528 1213
2528 1222
2536 1222
2541 1226
2549 1234
2553 1234
2562 1239
2566 1239
2574 1247
2583 1247
2587 1251
2595 1260
2608 1260
2612 1260
2620 1268
2625 1268
2633 1268
2641 1272
2646 1272
2646 1268
2646 1260
2641 1251
2633 1247
2625 1239
2625 1234
2620 1226
2612 1226
2612 1222
2608 1213
2608 1205
2599 1205
2599 1201
2608 1201
2612 1201
2620 1205
2625 1205
2633 1213
2641 1213
2646 1222
2654 1222
2658 1226
2667 1234
2671 1234
2679 1239
2688 1247
2700 1247
2704 1251
2713 1251
2713 1260
2717 1268
2725 1268
2734 1268
2738 1268
2738 1272
2746 1272
2746 1268
2746 1260
2746 1251
2738 1247
2738 1239
2734 1239
2734 1234
2725 1234
2725 1226
2717 1226
2717 1222
2713 1213
2704 1205
2700 1205
2700 1201
2692 1201
2700 1201
2700 1205
2704 1205
2704 1213
2713 1213
2717 1222
2725 1226
2734 1226
2738 1234
2746 1234
2751 1239
2759 1247
2763 1247
2772 1247
2776 1247
2784 1247
2793 1247
2797 1247
2797 1239
2797 1234
2793 1234
2793 1226
2793 1222
2784 1222
2776 1213
2776 1205
2772 1205
2772 1201
2772 1205
2772 1201
2772 1205
2776 1213
2784 1222
2793 1226
2797 1226
2805 1234
2805 1239
2809 1239
2818 1247
2822 1247
2830 1247
2839 1247
2843 1251
2851 1251
2856 1251
2864 1251
2864 1247
2864 1239
2856 1234
2856 1226
2851 1226
2851 1222
2851 1213
2843 1213
2843 1205
2843 1201
2843 1192
2851 1192
2856 1201
2864 1201
2868 1201
2877 1205
2885 1213
2889 1213
2898 1222
2902 1226
2910 1234
2914 1234
2923 1239
2923 1247
2927 1247
2935 1251
2944 1251
2944 1260
2948 1260
2948 1268
2944 1260
2935 1251
2927 1251
2927 1247
2923 1247
2914 1239
2910 1234
2910 1226
2902 1222
2902 1213
2898 1213
2898 1205
2898 1201
2902 1201
2910 1201
2910 1205
2914 1205
2923 1213
2927 1213
2935 1222
2944 1222
2948 1226
2956 1234
2969 1234
2973 1239
2982 1247
2990 1247
2994 1251
3003 1251
3007 1260
3015 1260
3019 1260
3028 1268
3036 1268
3028 1260
3019 1260
3019 1251
3015 1251
3007 1247
3003 1239
2994 1239
2994 1234
2990 1234
2990 1226
2982 1226
2982 1222
2973 1222
2973 1213
2969 1213
2969 1205
2973 1205
2973 1213
2982 1213
2990 1213
2994 1222
3003 1222
3007 1226
3015 1234
3019 1234
3028 1239
3036 1239
3040 1247
3049 1247
3053 1251
3066 1251
3074 1260
3078 1260
3087 1260
3095 1268
3099 1268
3108 1268
3112 1268
3120 1268
3120 1260
3120 1251
3112 1247
3108 1239
3108 1234
3099 1226
3095 1222
3087 1213
3078 1213
3074 1205
3074 1213
3078 1213
3078 1222
3078 1226
3087 1226
3095 1226
3095 1234
3099 1234
3099 1239
3108 1239
3112 1247
3120 1247
3124 1251
3133 1251
3141 1260
3145 1260
3154 1260
3158 1260
3158 1251
3158 1247
3158 1239
3154 1239
3154 1234
3154 1226
3145 1226
3145 1222
3141 1213
3133 1205
3141 1205
3145 1205
3154 1205
3158 1213
3166 1222
3171 1222
3179 1226
3192 1234
3200 1234
3204 1239
3217 1247
3225 1247
3229 1247
3238 1251
3246 1260
3250 1260
3250 1268
3259 1268
3263 1272
3271 1272
3263 1272
3263 1268
3259 1268
3250 1260
3246 1251
3238 1247
3229 1247
3225 1239
3217 1234
3217 1226
3213 1226
3204 1222
3200 1213
3192 1213
3192 1205
3192 1201
3200 1201
3204 1201
3213 1201
3213 1205
3217 1205
3225 1213
3229 1213
3238 1213
3250 1222
3259 1226
3271 1234
3276 1234
3292 1239
3297 1247
3309 1247
3318 1251
3330 1251
3334 1260
3351 1268
3355 1268
3364 1272
3368 1272
3376 1272
3381 1272
3381 1268
3376 1268
3376 1260
3368 1260
3368 1251
3364 1251
3364 1247
3355 1247
3351 1247
3351 1239
3351 1247
3355 1247
3364 1251
3364 1260
3368 1260
3368 1268
3376 1268
3376 1272
3368 1272
3364 1272
3355 1272
3351 1268
3343 1260
3334 1260
3330 1251
3322 1251
3318 1247
3309 1247
3305 1239
3297 1234
3292 1226
3292 1222
3292 1213
3297 1205
3305 1201
3309 1201
3318 1201
3322 1201
3330 1205
3343 1205
3351 1205
3355 1213
3364 1213
3368 1213
3381 1222
3389 1226
3397 1234
3410 1234
3414 1239
3423 1247
3427 1247
3435 1251
3444 1251
3448 1260
3448 1268
3456 1268
3460 1272
3460 1281
3456 1281
3456 1272
3448 1272
3444 1272
3435 1268
3427 1268
3423 1260
3414 1260
3414 1251
3410 1251
3402 1247
3397 1247
3397 1239
3389 1239
3389 1234
3381 1234
3376 1226
3376 1222
3381 1222
3389 1222
3397 1226
3402 1226
3410 1226
3410 1234
3414 1234
3423 1234
3423 1239
3427 1239
3435 1239
3444 1247
3448 1247
3456 1251
3448 1251
3448 1247
3444 1247
3435 1239
3427 1234
3427 1226
3423 1226
3423 1222
3414 1213
3414 1205
3414 1201
3423 1201
3423 1205
3427 1205
3435 1205
3444 1205
3448 1213
3456 1213
3460 1222
3473 1226
3481 1234
3486 1234
3494 1239
3515 1251
3528 1260
3532 1268
3540 1272
3549 1281
3553 1285
3561 1285
3565 1293
3574 1297
3574 1306
3578 1306
3578 1310
3586 1310
3586 1318
3586 1310
3578 1310
3574 1306
3565 1306
3561 1297
3553 1293
3549 1285
3540 1281
3532 1281
3528 1272
3519 1268
3515 1260
3507 1251
3502 1247
3494 1247
3486 1239
3486 1234
3481 1226
3473 1222
3469 1213
3460 1213
3460 1205
3456 1205
3456 1201
3456 1192
3460 1192
3469 1192
3473 1192
3481 1201
3486 1201
3494 1205
3502 1205
3507 1213
3519 1213
3528 1222
3532 1222
3540 1226
3549 1226
3553 1234
3561 1234
3565 1239
3574 1247
3578 1247
3586 1247
3578 1247
3574 1247
3565 1239
3561 1239
3553 1239
3553 1234
3549 1234
3540 1226
3532 1226
3532 1222
3528 1222
3528 1213
3519 1213
3519 1205
3528 1205
3532 1205
3540 1201
3540 1205
3549 1205
3553 1205
3565 1205
3574 1213
3578 1213
3586 1213
3595 1222
3607 1222
3612 1222
3620 1226
3624 1226
3633 1234
3637 1234
3645 1239
3654 1239
3658 1247
3666 1247
3666 1251
3666 1247
3658 1247
3654 1247
3645 1247
3645 1239
3637 1239
3633 1234
3624 1234
3620 1226
3612 1226
3607 1222
3599 1222
3599 1213
3595 1213
3595 1205
3586 1205
3595 1201
3599 1201
3607 1201
3612 1201
3620 1201
3624 1201
3633 1205
3637 1205
3645 1205
3654 1213
3658 1222
3666 1222
3666 1226
3670 1234
3679 1234
3679 1239
3683 1247
3683 1251
3683 1260
3683 1268
3679 1268
3670 1268
3666 1268
3658 1260
3654 1260
3645 1251
3637 1251
3637 1247
3633 1247
3633 1239
3624 1239
3624 1234
3633 1234
3637 1234
3645 1234
3654 1234
3658 1234
3670 1239
3679 1239
3683 1247
3691 1247
3700 1247
3712 1247
3717 1251
3725 1251
3729 1251
3738 1251
3746 1260
3750 1260
3759 1260
3763 1260
3763 1251
3759 1251
3750 1247
3746 1247
3746 1239
3738 1239
3738 1234
3729 1234
3729 1226
3725 1226
3725 1222
3717 1222
3717 1213
3712 1213
3704 1213
3704 1205
3704 1213
3704 1222
3712 1222
3717 1222
3725 1226
3729 1234
3738 1234
3746 1239
3750 1239
3759 1239
3763 1247
3771 1247
3775 1247
3784 1247
3788 1251
3796 1251
3805 1251
3805 1247
3805 1239
3796 1234
3796 1226
3788 1226
3788 1222
3784 1222
3784 1213
3775 1213
3775 1205
3784 1205
3784 1201
3788 1201
3796 1201
3805 1201
3805 1205
3809 1205
3817 1205
3822 1213
3830 1213
3834 1222
3843 1226
3851 1234
3855 1234
3864 1239
3868 1247
3876 1251
3876 1260
3876 1268
3876 1272
3868 1281
3868 1285
3864 1285
3855 1293
.PEN_UP
.PEN_DOWN
3494 1285
3502 1285
3507 1285
3515 1285
3519 1285
3528 1285
3532 1285
3549 1285
3553 1285
3561 1285
3565 1285
3574 1285
3578 1285
3586 1285
3595 1285
3599 1285
3607 1285
3612 1285
3620 1293
3620 1297
.PEN_UP
.PEN_DOWN
3654 1352
3645 1352
3645 1344
3654 1344
3658 1344
.PEN_UP
.PEN_DOWN
3284 1352
3276 1356
3284 1356
3276 1356
3284 1356
3284 1352
3292 1352
3297 1352
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
117 2725
105 2717
96 2717
105 2717
105 2725
105 2734
109 2738
117 2746
121 2751
121 2759
130 2763
134 2772
142 2776
155 2784
163 2797
168 2805
180 2818
189 2822
193 2830
201 2839
210 2843
222 2851
226 2856
235 2864
239 2868
247 2877
256 2877
247 2877
247 2868
239 2864
239 2856
235 2856
235 2851
226 2851
226 2843
222 2839
222 2830
226 2830
226 2839
235 2843
235 2851
235 2856
239 2864
239 2868
239 2877
235 2877
226 2877
222 2877
214 2868
210 2868
210 2864
201 2864
193 2856
189 2856
189 2851
180 2843
176 2839
168 2839
163 2830
155 2822
155 2818
147 2818
142 2809
142 2805
134 2797
130 2793
130 2784
130 2776
130 2772
130 2763
130 2759
134 2759
134 2751
142 2751
147 2746
155 2746
163 2746
168 2746
176 2738
180 2738
189 2746
193 2746
210 2746
214 2746
222 2751
226 2751
235 2759
239 2759
247 2763
256 2763
260 2772
268 2772
273 2772
273 2776
281 2776
.PEN_UP
.PEN_DOWN
327 2809
331 2830
327 2830
327 2822
319 2822
315 2822
315 2818
306 2818
298 2818
298 2809
294 2809
294 2805
285 2805
285 2797
285 2793
281 2793
273 2784
273 2776
273 2772
268 2772
268 2763
273 2763
273 2759
281 2759
285 2759
294 2759
298 2759
306 2759
315 2763
319 2763
327 2772
331 2772
340 2776
340 2784
344 2784
344 2793
352 2797
352 2805
344 2805
344 2809
344 2818
344 2822
340 2822
331 2822
327 2830
319 2830
319 2822
327 2822
331 2822
340 2822
344 2822
352 2822
361 2822
365 2822
373 2822
378 2822
386 2822
390 2822
399 2822
407 2822
411 2822
420 2818
424 2818
432 2818
436 2818
445 2818
445 2809
445 2805
445 2797
445 2793
436 2793
436 2784
432 2784
432 2776
424 2776
424 2772
420 2772
411 2772
420 2772
420 2776
424 2776
432 2784
436 2784
445 2793
449 2793
457 2797
