.WRITER_ID     monu
819 30
813 21
807 12
801 3
786 0
774 0
762 3
750 6
741 12
732 18
726 24
723 33
723 39
723 45
723 51
726 60
732 69
744 75
753 75
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1245 195
1245 198
1245 198
1245 198
1245 192
1248 183
1257 165
1263 141
1272 120
1275 108
1278 99
1284 96
1284 93
1290 96
1296 99
1302 108
1302 120
1308 135
1314 147
1323 162
1332 174
1338 183
1338 186
1341 186
1338 183
1329 171
1320 156
1308 132
1293 102
1278 81
1266 57
1257 33
1251 18
1245 6
1245 0
.PEN_UP
.PEN_DOWN
1419 135
1419 135
1419 135
1419 135
1425 138
1431 138
1437 135
1446 129
1455 123
1461 117
1464 108
1461 93
1452 78
1440 60
1428 48
1419 36
1410 30
1404 18
1404 15
1407 9
1416 6
1425 3
1437 3
1452 3
1464 0
1476 0
1479 0
1482 0
1482 3
.PEN_UP
.PEN_DOWN
1476 54
1476 57
1476 60
1464 63
1446 63
1428 69
1419 66
1410 66
.PEN_UP
.PEN_DOWN
225 183
225 183
225 183
222 189
222 198
225 210
228 219
237 231
243 240
255 240
270 237
285 234
303 225
315 204
330 183
339 150
339 111
330 69
309 30
285 9
264 0
240 6
228 18
219 39
210 72
207 102
207 123
210 153
219 180
234 204
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1023 204
1020 204
1023 204
1026 201
1026 195
1017 183
1014 171
1008 153
1005 138
1005 123
1011 114
1017 108
1029 96
1041 99
1056 96
1068 99
1080 105
1089 108
1098 111
1095 108
.PEN_UP
.PEN_DOWN
1107 183
1107 183
1107 183
1110 186
1107 183
1104 177
1101 168
1101 147
1098 123
1101 93
1095 60
1089 36
1083 18
1083 3
1083 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1470 186
1479 192
1488 201
1491 201
1491 201
1491 201
1479 195
1467 186
1458 171
1446 156
1431 129
1428 102
1419 75
1416 51
1416 21
1425 6
1440 0
1458 6
1479 18
1491 36
1497 54
1497 69
1488 81
1467 84
1443 84
1428 81
1410 75
.PEN_UP
.PEN_DOWN
1587 198
1584 204
1584 213
1581 219
1578 225
1575 228
1578 228
1590 225
1602 225
1614 222
1635 219
1647 213
1662 210
1674 207
1683 201
1686 192
1683 174
1680 156
1671 132
1665 99
1659 72
1656 45
1656 30
1659 18
1659 6
1659 0
.PEN_UP
.PEN_DOWN
1713 102
1713 99
1704 102
1689 105
1674 108
1656 108
1629 114
1614 120
.PEN_UP
.PEN_DOWN
1830 108
1839 105
1842 102
1848 108
1857 117
1866 129
1869 150
1869 168
1860 180
1842 189
1821 189
1803 180
1791 171
1782 156
1776 138
1779 123
1788 111
1809 102
1824 93
1845 84
1860 72
1872 57
1875 45
1872 27
1857 12
1836 3
1815 0
1791 6
1782 18
1779 30
1791 54
1812 78
1827 105
.PEN_UP
.PEN_DOWN
2046 183
2052 186
2049 192
2049 198
2043 204
2034 210
2016 213
1998 213
1986 210
1974 198
1968 186
1965 174
1974 159
1989 153
2007 153
2022 156
2037 165
2052 180
2055 192
2055 201
2052 207
2046 204
2043 195
2040 183
2040 165
2049 144
2055 117
2064 90
2067 66
2067 48
2064 30
2052 15
2034 6
2013 0
1992 0
1977 3
.PEN_UP
.PEN_DOWN
360 180
354 186
351 192
354 195
354 192
354 189
351 183
351 165
354 141
357 117
360 90
357 63
354 45
351 27
348 15
348 6
351 0
351 0
351 3
.PEN_UP
.PEN_DOWN
417 84
426 84
432 84
435 84
435 84
435 84
432 84
423 81
402 78
384 81
357 84
333 84
312 87
297 87
285 84
273 84
270 81
270 78
270 81
.PEN_UP
.PEN_DOWN
336 12
348 9
363 12
390 15
417 15
444 15
477 15
516 15
561 15
612 15
666 15
723 12
780 9
837 9
900 12
984 15
1056 15
1125 9
1194 3
1257 0
1320 0
1380 0
1440 0
1503 3
1560 6
1617 9
1674 9
1731 9
1788 12
1842 15
1893 15
1938 15
1986 15
2025 15
2061 15
2094 15
2124 15
2145 18
2163 18
.PEN_UP
.PEN_DOWN
957 237
960 237
957 234
951 228
948 219
942 207
936 192
927 171
924 150
918 126
915 102
915 84
915 66
918 54
924 39
933 27
942 18
948 9
957 3
960 0
.PEN_UP
.PEN_DOWN
1218 297
1218 294
1215 294
1218 297
1215 297
1215 297
1218 291
1224 285
1233 276
1239 267
1245 249
1251 231
1260 216
1263 192
1266 168
1263 144
1260 120
1257 99
1248 72
1236 51
1227 30
1212 15
1206 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
618 141
618 144
612 144
612 144
609 144
612 132
609 114
609 96
609 78
609 72
606 63
606 60
612 63
621 66
630 75
642 75
654 75
663 69
672 63
678 57
684 51
684 42
678 30
672 18
660 9
645 3
633 0
624 0
615 3
609 9
603 24
603 39
606 57
.PEN_UP
.PEN_DOWN
819 72
822 75
825 75
822 78
819 78
813 78
807 75
798 69
789 63
780 54
774 45
768 33
768 21
768 9
771 3
780 0
795 0
807 3
822 0
.PEN_UP
.PEN_DOWN
990 57
993 57
993 60
990 63
984 69
975 75
963 75
954 75
945 69
939 60
933 48
930 33
930 21
930 15
939 9
948 9
957 12
966 21
978 30
987 51
990 75
999 102
1005 117
1008 132
1008 138
1008 144
1005 141
1002 132
1002 117
999 90
996 63
996 36
996 21
999 9
1002 0
.PEN_UP
.PEN_DOWN
1107 33
1113 30
1116 30
1116 30
1122 30
1131 36
1143 42
1152 51
1161 57
1164 66
1164 69
1161 75
1152 75
1140 75
1128 69
1119 60
1107 51
1104 36
1098 24
1098 15
1107 9
1119 6
1134 3
1146 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1506 168
1509 171
1512 174
1512 180
1509 186
1497 192
1485 195
1470 195
1461 189
1455 177
1449 168
1449 156
1455 144
1464 138
1473 138
1485 141
1494 147
1500 156
1506 165
1506 168
1506 168
1506 165
1506 159
1509 153
1512 138
1521 120
1524 99
1530 69
1527 42
1521 15
1515 3
1500 0
1482 9
1464 24
1455 39
1455 60
1467 78
1479 99
1503 114
.PEN_UP
.PEN_DOWN
819 132
819 138
819 141
819 144
819 144
819 144
822 138
819 129
816 120
816 105
810 96
810 81
807 66
807 51
804 36
804 27
807 18
807 9
807 6
810 3
816 3
822 6
831 3
837 3
846 0
852 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1998 75
1998 78
1998 75
1998 72
1995 66
1992 54
1992 42
1995 30
1992 21
1995 15
1995 12
1995 6
1998 6
1998 6
2001 9
2001 15
2004 27
2007 39
2013 51
2019 63
2025 69
2031 72
2034 72
2037 72
2040 69
2043 60
2043 48
2043 36
2043 27
2040 15
2043 12
2043 9
2043 12
2043 12
2046 15
2046 21
2049 33
2055 42
2061 51
2064 60
2070 63
2076 66
2079 66
2082 63
2085 51
2085 42
2088 30
2088 18
2085 12
2085 3
2088 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1284 87
1290 90
1293 90
1293 93
1290 93
1284 93
1272 93
1260 84
1248 78
1245 72
1245 66
1245 60
1245 54
1251 51
1263 45
1275 39
1284 33
1293 24
1296 18
1299 15
1299 12
1299 9
1290 3
1278 0
1269 0
1257 3
1245 0
.PEN_UP
.PEN_DOWN
300 204
300 210
303 213
303 213
303 213
303 210
303 195
303 180
303 156
300 129
303 105
303 78
306 51
306 36
300 24
306 15
312 6
321 3
330 3
342 3
354 0
360 0
.PEN_UP
.PEN_DOWN
342 126
342 126
342 126
336 129
327 132
312 132
294 129
276 120
261 117
252 117
249 120
.PEN_UP
.PEN_DOWN
585 132
588 135
585 135
585 135
582 132
576 123
564 108
552 87
537 66
528 48
519 33
510 21
507 12
504 6
501 0
504 3
.PEN_UP
.PEN_DOWN
597 30
600 27
600 27
600 30
597 33
588 36
576 48
561 60
543 78
528 96
516 114
507 132
498 141
492 141
489 141
.PEN_UP
.PEN_DOWN
708 222
708 222
708 219
708 210
711 201
717 183
723 162
732 147
738 135
744 132
744 129
750 132
756 138
762 147
771 159
783 171
789 186
795 198
801 207
801 210
801 210
792 201
783 186
768 165
753 138
744 108
735 81
726 54
720 30
717 9
717 0
.PEN_UP
.PEN_DOWN
891 141
888 141
888 141
888 141
891 144
900 144
912 144
924 147
939 141
951 132
960 123
963 114
957 99
942 81
924 69
903 54
888 42
879 33
870 24
870 15
873 6
885 3
897 0
912 0
933 3
951 6
954 3
.PEN_UP
.PEN_DOWN
966 63
960 66
945 66
930 66
909 69
897 69
888 69
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1302 87
1302 87
1302 87
1305 90
1314 99
1323 108
1335 117
1347 132
1362 147
1374 156
1377 165
1383 171
1386 171
1386 171
1380 162
1377 147
1374 120
1365 99
1362 72
1362 45
1359 24
1359 9
1359 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1704 165
1701 168
1701 171
1701 171
1701 171
1707 174
1716 180
1725 180
1737 180
1749 177
1758 171
1761 159
1761 150
1761 138
1755 126
1746 117
1737 111
1728 105
1713 99
1716 96
1719 93
1725 84
1740 78
1755 66
1761 54
1764 45
1764 30
1761 18
1749 6
1731 0
1716 0
1701 3
1680 9
.PEN_UP
.PEN_DOWN
1884 153
1887 159
1890 165
1893 165
1893 165
1890 156
1887 147
1878 135
1872 120
1869 105
1863 96
1860 90
1860 81
1869 78
1875 78
1896 75
1911 78
1920 78
1932 78
1938 78
1941 78
1941 81
.PEN_UP
.PEN_DOWN
1956 144
1962 150
1965 153
1965 153
1962 150
1959 138
1950 120
1944 96
1938 69
1932 36
1926 9
1923 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
2265 141
2268 144
2271 147
2274 150
2277 153
2277 153
2271 150
2262 144
2244 129
2229 114
2214 93
2199 72
2190 51
2184 33
2184 18
2193 9
2205 0
2223 0
2238 3
2247 12
2253 33
2250 54
2244 75
2229 87
2214 84
2193 75
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1041 12
1047 12
1050 18
1056 12
1062 12
1071 15
1083 12
1101 12
1122 9
1149 9
1179 6
1206 3
1236 3
1272 0
1302 0
1326 3
1356 3
1380 6
1395 6
1404 12
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
633 87
600 96
588 105
579 111
567 114
552 111
534 108
522 96
510 81
507 60
501 45
507 27
513 12
522 0
534 0
552 0
564 12
576 24
585 36
591 51
603 66
603 75
603 84
606 87
606 87
603 87
606 75
609 60
615 42
618 21
624 0
.PEN_UP
.PEN_DOWN
789 195
789 198
789 201
789 201
789 204
786 192
786 174
786 150
783 129
783 105
780 90
777 84
780 81
786 81
792 87
804 90
816 96
828 99
840 96
849 96
861 87
864 75
864 57
858 39
843 21
828 6
810 0
798 0
783 6
777 15
774 30
774 48
777 66
783 81
.PEN_UP
.PEN_DOWN
1026 99
1029 102
1029 105
1029 105
1023 105
1011 102
996 93
984 81
972 66
963 51
960 36
960 21
966 12
981 3
999 0
1017 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1632 240
1635 246
1632 252
1620 252
1605 246
1593 237
1584 228
1578 210
1572 177
1569 147
1569 117
1569 90
1566 63
1563 39
1563 15
1563 9
1560 0
.PEN_UP
.PEN_DOWN
1611 135
1611 135
1605 135
1590 132
1566 132
1548 132
1533 132
1524 132
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
315 87
315 90
315 96
318 96
315 96
315 96
315 90
315 75
315 57
315 36
315 21
312 12
312 9
312 9
315 12
318 24
324 36
330 48
333 60
342 72
348 78
357 81
363 78
366 72
366 57
366 42
366 30
366 18
360 15
363 15
363 15
366 21
372 30
375 42
384 51
390 63
393 66
402 63
405 57
408 45
411 27
414 9
414 0
.PEN_UP
.PEN_DOWN
525 75
525 72
522 69
522 60
519 48
519 36
519 24
519 12
522 6
525 3
525 6
531 9
537 21
549 30
555 45
564 60
570 75
576 78
585 78
588 72
597 57
600 39
600 21
600 9
597 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1011 111
1011 108
1008 102
999 96
990 78
975 63
960 45
945 30
933 12
927 6
921 3
921 0
.PEN_UP
.PEN_DOWN
1005 6
1008 6
1005 3
1002 9
996 18
987 27
975 36
960 51
948 72
939 87
930 96
927 99
.PEN_UP
.PEN_DOWN
1143 168
1143 171
1143 171
1140 171
1143 162
1146 147
1149 129
1158 111
1161 102
1167 96
1170 96
1176 96
1179 99
1188 102
1194 108
1206 120
1212 129
1221 141
1230 150
1227 153
1233 156
1233 156
1224 141
1215 123
1200 102
1188 81
1170 51
1161 30
1149 12
1146 6
1146 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
756 123
756 126
756 129
753 132
759 141
768 147
777 153
786 156
801 150
807 138
816 129
816 117
813 102
801 93
792 87
786 84
783 81
783 78
786 75
801 69
804 60
816 54
822 45
828 36
822 24
813 12
801 6
786 0
774 0
759 3
747 12
.PEN_UP
.PEN_DOWN
924 174
927 171
930 171
930 168
927 162
921 144
912 123
909 105
903 90
906 87
909 87
918 87
930 87
945 87
960 87
969 87
978 87
981 90
.PEN_UP
.PEN_DOWN
996 153
996 153
999 153
999 150
999 141
996 126
990 105
984 78
981 45
975 27
972 12
969 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1776 141
1776 147
1776 150
1773 159
1764 165
1755 171
1743 171
1731 165
1719 153
1719 138
1722 120
1728 111
1737 102
1755 102
1767 108
1776 120
1785 141
1791 150
1788 156
1785 153
1782 144
1779 135
1782 114
1779 96
1782 72
1782 45
1776 30
1770 12
1761 0
1749 0
.PEN_UP
.PEN_DOWN
372 162
354 168
354 168
354 165
351 159
351 147
351 135
351 117
351 93
351 72
351 51
351 33
348 21
345 12
345 6
345 3
345 0
354 3
.PEN_UP
.PEN_DOWN
396 75
399 78
399 78
399 78
393 81
378 81
357 84
333 81
312 81
294 81
288 81
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1584 369
1587 369
1584 369
1581 369
1575 366
1569 363
1569 360
1560 351
1551 342
1542 330
1533 324
1527 309
1518 294
1509 279
1500 264
1491 243
1488 228
1485 210
1482 189
1479 168
1488 150
1494 132
1500 114
1506 93
1512 75
1521 60
1530 45
1542 30
1551 15
1566 0
.PEN_UP
.PEN_DOWN
1815 408
1821 408
1827 405
1833 402
1839 393
1848 390
1857 381
1866 372
1875 360
1884 351
1896 339
1902 321
1911 306
1917 291
1920 273
1923 255
1926 234
1929 213
1929 195
1929 171
1929 150
1920 129
1914 108
1908 90
1902 69
1890 48
1881 30
1866 12
1860 0
.PEN_UP
.PEN_DOWN
195 66
195 66
195 66
195 66
192 66
192 69
186 69
174 69
168 69
159 63
153 60
147 57
144 48
138 36
138 24
141 18
147 9
153 3
162 0
171 0
177 3
186 6
195 15
198 24
204 36
204 45
201 57
204 60
204 63
204 63
204 60
204 57
204 48
207 39
207 27
210 15
213 9
213 3
.PEN_UP
.PEN_DOWN
375 108
372 111
372 111
372 111
369 111
372 111
372 108
372 99
372 93
372 84
372 69
375 57
375 42
375 33
375 27
378 24
378 24
378 24
378 30
381 39
381 45
384 54
384 57
390 60
393 60
396 57
399 57
405 54
405 42
411 36
417 30
420 24
420 18
420 12
420 6
411 3
408 0
402 0
396 0
387 3
381 6
378 3
375 3
372 3
366 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
534 30
537 30
540 33
540 33
540 36
543 39
546 39
546 39
552 42
555 42
555 42
558 39
561 39
564 39
564 36
567 30
570 24
570 21
570 15
570 9
570 6
570 0
570 0
570 0
570 0
570 0
570 0
573 6
573 9
576 18
576 24
579 27
582 30
582 30
588 33
588 36
588 36
591 33
597 30
600 30
603 27
606 24
606 18
606 15
606 12
606 9
606 9
606 9
606 9
606 9
606 15
609 18
609 21
612 27
615 30
615 30
621 36
624 36
624 36
630 36
630 36
636 33
639 30
639 30
639 24
642 21
642 18
642 15
642 9
642 6
642 6
645 6
645 3
645 0
648 0
654 0
.PEN_UP
.PEN_DOWN
354 42
354 42
354 45
354 42
354 45
354 45
360 45
360 45
363 48
366 48
369 48
372 48
372 45
375 45
378 39
375 36
378 30
378 24
378 21
378 15
378 9
375 9
375 6
378 6
375 6
375 9
378 9
378 15
381 21
381 27
384 36
384 39
387 45
390 48
390 48
393 51
396 48
402 45
402 45
405 42
408 39
408 36
408 30
408 27
411 21
411 18
408 12
411 9
411 6
411 6
414 3
414 0
414 0
417 0
420 0
.PEN_UP
.PEN_DOWN
753 84
750 93
750 99
747 105
747 111
744 111
735 111
726 105
717 96
711 81
705 69
699 54
702 39
705 24
711 15
717 6
726 6
735 0
747 0
756 6
762 9
768 21
774 33
777 45
780 60
777 75
780 84
777 99
774 108
768 117
765 126
759 129
750 132
738 126
726 108
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
525 168
522 165
522 165
522 168
522 165
525 162
531 159
534 150
540 144
546 135
555 126
561 120
567 114
573 108
576 108
579 105
579 105
579 105
.PEN_UP
.PEN_DOWN
609 162
609 162
606 162
606 162
603 162
600 159
597 153
591 150
588 144
582 135
576 126
570 114
564 102
561 87
555 78
546 66
540 54
534 42
528 33
525 24
519 12
516 9
516 6
516 0
513 0
516 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
414 105
414 105
408 105
408 105
408 105
411 102
408 96
405 87
405 78
402 66
399 51
405 42
402 27
405 15
408 12
411 6
414 3
420 0
423 0
429 6
435 9
438 18
444 27
453 36
453 42
453 51
456 63
456 78
453 90
450 102
444 111
438 117
432 117
426 120
420 120
414 123
408 120
405 117
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
744 108
741 108
747 114
747 114
756 117
759 117
768 114
777 108
783 102
786 99
783 87
780 81
777 78
771 72
768 69
759 72
756 72
756 72
756 72
756 72
759 69
768 66
777 63
783 60
789 54
795 48
801 39
804 33
807 27
804 21
801 12
795 3
792 3
786 0
777 0
768 0
762 3
756 0
756 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1080 111
1077 111
1074 108
1068 108
1065 102
1062 93
1062 87
1065 78
1071 75
1077 72
1086 66
1095 60
1101 51
1110 45
1119 36
1122 30
1128 24
1122 15
1122 9
1116 3
1107 0
1095 3
1089 3
1080 6
1074 12
.PEN_UP
.PEN_DOWN
1065 114
1065 114
1065 114
1065 114
1068 114
1071 114
1083 114
1086 114
1098 117
1110 114
1116 114
1119 114
1125 114
1125 111
1125 114
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1332 129
1332 129
1332 129
1332 129
1335 129
1341 126
1350 126
1356 123
1356 123
1362 123
1365 120
1365 114
1365 102
1365 90
1362 75
1359 57
1359 39
1356 24
1353 12
1353 6
1353 0
1356 0
1356 0
1350 3
.PEN_UP
.PEN_DOWN
1335 69
1335 69
1332 69
1338 69
1344 69
1353 69
1365 69
1374 72
1374 69
1377 69
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1617 126
1620 126
1617 129
1614 129
1611 129
1608 126
1602 123
1596 117
1590 111
1587 99
1587 96
1590 87
1593 84
1599 84
1605 90
1611 99
1617 111
1620 120
1623 126
1623 126
1623 126
1620 120
1617 111
1617 99
1617 81
1620 66
1620 48
1620 30
1620 15
1617 6
1617 3
1611 0
1608 0
1602 6
1593 12
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
264 63
264 63
261 66
264 66
261 69
258 69
258 69
252 66
249 63
243 60
237 57
231 54
225 48
222 42
219 33
219 27
222 18
222 12
225 6
231 3
237 0
243 0
249 3
258 3
264 9
267 12
273 18
273 27
276 36
276 45
282 54
282 60
282 63
276 63
276 66
276 63
276 60
276 54
276 45
276 39
276 30
282 21
285 15
285 9
288 6
291 3
294 3
294 3
.PEN_UP
.PEN_DOWN
426 93
423 93
423 93
420 96
423 96
423 90
426 87
426 75
426 66
426 51
426 42
426 27
426 21
426 12
426 6
426 6
429 6
426 6
429 15
429 21
432 30
435 39
438 45
441 48
444 51
447 51
450 48
456 45
462 42
468 33
471 27
474 21
477 15
477 12
474 6
474 0
468 0
462 0
450 0
441 0
435 0
429 0
423 0
417 3
420 6
.PEN_UP
.PEN_DOWN
600 57
600 57
600 57
600 60
597 60
591 60
588 60
582 57
576 54
570 48
561 42
558 36
555 30
552 21
555 15
558 9
564 6
570 3
576 0
585 0
591 0
600 3
603 3
606 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
873 36
873 36
876 36
876 36
882 36
888 36
894 36
903 36
909 39
918 39
921 42
927 45
927 48
924 54
921 57
915 60
906 60
897 60
891 60
885 57
879 54
873 51
873 45
870 39
870 33
867 27
870 21
873 15
876 9
882 6
885 3
891 0
897 0
903 0
906 0
.PEN_UP
.PEN_DOWN
1062 135
1062 138
1062 138
1059 141
1053 141
1056 141
1050 141
1044 138
1038 135
1035 129
1029 120
1026 111
1026 99
1026 84
1026 75
1029 60
1029 48
1029 36
1029 24
1032 15
1035 9
1035 3
1035 0
1035 0
1038 3
1035 6
.PEN_UP
.PEN_DOWN
996 90
993 90
993 90
993 90
996 90
999 90
1005 93
1014 93
1023 93
1032 96
1035 93
1041 90
1044 90
1044 90
1044 90
.PEN_UP
.PEN_DOWN
1176 150
1173 150
1167 150
1164 150
1164 150
1155 144
1149 138
1146 132
1146 123
1140 114
1146 108
1149 105
1155 102
1164 105
1167 108
1173 114
1179 120
1185 129
1185 138
1182 144
1182 144
1182 144
1182 144
1182 138
1182 129
1182 120
1182 108
1185 93
1188 78
1191 63
1194 45
1194 30
1194 18
1191 9
1188 3
1185 0
1179 0
1173 3
1164 15
1158 18
1155 30
1155 36
1161 45
1167 57
1179 69
1185 75
1194 78
1194 81
1197 81
1197 81
1194 84
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
708 33
708 33
708 33
708 33
711 39
714 39
717 39
723 39
726 36
729 33
729 30
732 24
732 18
732 15
732 9
732 9
732 9
732 9
732 9
732 15
735 21
738 30
741 33
747 39
750 42
753 42
756 42
759 39
762 39
765 33
768 30
768 27
768 21
771 18
771 15
771 12
771 9
774 6
774 3
774 3
777 0
780 0
.PEN_UP
.PEN_DOWN
1386 81
1389 84
1389 87
1386 90
1383 90
1374 87
1365 81
1356 72
1353 63
1347 48
1347 30
1353 18
1359 9
1368 3
1374 0
1386 0
1398 6
1407 15
1422 30
1428 39
1431 51
1434 63
1434 78
1425 90
1419 99
1410 108
1404 114
1395 114
1386 114
1377 108
1371 99
1368 93
1368 90
1374 84
1380 81
1386 78
1395 81
1413 87
1431 93
1443 99
.PEN_UP
.PEN_DOWN
1209 162
1206 168
1197 174
1182 174
1158 162
1140 150
1125 138
1122 126
1125 111
1131 99
1146 90
1161 81
1176 75
1191 66
1206 60
1215 54
1224 45
1227 36
1227 30
1224 21
1218 15
1206 9
1188 6
1167 3
1146 6
1131 6
1122 3
1113 0
.PEN_UP
.PEN_DOWN
891 87
888 87
888 90
891 87
882 84
891 87
888 87
888 87
888 81
888 72
885 60
885 48
882 36
882 24
879 15
879 12
882 6
885 6
888 6
891 3
897 3
900 3
906 3
909 3
909 3
912 0
909 3
909 3
.PEN_UP
.PEN_DOWN
855 66
855 66
852 66
852 66
855 66
861 66
870 60
879 60
888 60
891 60
897 60
897 57
900 57
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
1236 99
1236 99
1236 102
1236 99
1236 99
1242 99
1248 90
1257 87
1263 81
1275 75
1278 75
1284 69
1287 69
1290 66
1290 66
1290 66
.PEN_UP
.PEN_DOWN
1308 99
1305 99
1305 99
1305 99
1305 99
1302 99
1302 93
1299 84
1293 75
1287 66
1287 54
1281 39
1272 27
1266 15
1263 6
1260 3
1260 0
1260 0
1260 0
.PEN_UP
.PEN_DOWN
1470 72
1467 75
1467 75
1467 75
1473 75
1479 75
1488 75
1497 75
1503 75
1512 69
1518 66
1521 63
1524 57
1521 51
1515 45
1509 36
1500 27
1491 21
1488 21
1485 18
1482 15
1479 15
1482 15
1485 9
1494 9
1503 9
1515 6
1521 6
1527 6
1533 6
1533 3
1536 3
1536 3
1533 0
1536 3
1533 6
.PEN_UP
.PEN_DOWN
1488 42
1488 45
1488 45
1488 45
1491 45
1497 45
1503 45
1512 42
1518 39
1521 39
1527 39
1530 39
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
483 63
483 63
483 63
486 66
492 72
501 78
510 87
519 93
525 96
528 102
531 102
531 102
531 102
534 99
534 96
534 84
534 75
534 63
534 48
537 36
534 24
534 15
537 6
537 3
537 3
537 0
537 0
537 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
768 108
771 111
774 114
783 114
792 108
804 105
810 99
810 96
813 87
804 84
804 78
795 78
792 75
792 78
792 78
789 78
795 72
798 69
804 63
810 57
819 48
825 39
828 30
831 24
828 15
828 9
822 3
816 3
807 0
798 3
789 3
.PEN_UP
