.WRITER_ID	rkp
.PEN_DOWN
2192 1226
2200 1247
2205 1247
2205 1239
.PEN_UP
.PEN_DOWN
2192 1100
2205 1100
2213 1100
2217 1100
2217 1108
2226 1108
2234 1117
2238 1121
2238 1129
2247 1129
2247 1134
2247 1142
2247 1146
2238 1146
2234 1142
2226 1134
2226 1129
2217 1121
2217 1117
2217 1108
2217 1100
2226 1096
2234 1087
2238 1087
2247 1087
2251 1087
2259 1087
2263 1096
2272 1096
2280 1100
2284 1100
2284 1108
2293 1117
2297 1117
2297 1121
2305 1121
2305 1129
2310 1129
2310 1134
2318 1142
2318 1146
2322 1146
2322 1155
2322 1146
2318 1146
2318 1142
2318 1134
2322 1134
2322 1129
2322 1121
2322 1117
2331 1108
2331 1100
2339 1100
2339 1096
2343 1096
2343 1087
2352 1087
2356 1087
2356 1083
2356 1087
2364 1087
2368 1087
2368 1096
2377 1096
2377 1100
2385 1108
2385 1117
2389 1117
2389 1121
2389 1129
2389 1134
2398 1134
2398 1142
2398 1146
2402 1146
2398 1146
2402 1146
2402 1142
2410 1142
2410 1134
2415 1134
2423 1134
2431 1134
2436 1134
2444 1134
2448 1142
2457 1142
2461 1142
2469 1146
2473 1146
2473 1155
2482 1155
2482 1159
2490 1167
2490 1176
2482 1176
2473 1180
2469 1176
2461 1176
2461 1167
2457 1167
2457 1159
2457 1155
2448 1155
2448 1146
2448 1142
2444 1134
2444 1129
2444 1121
2444 1117
2444 1108
2448 1100
2448 1096
2448 1087
2457 1087
2461 1083
2469 1083
2473 1083
2482 1083
2482 1087
2490 1087
2494 1087
2503 1096
2507 1100
2515 1100
2520 1108
2520 1117
2528 1117
2528 1121
2536 1121
2536 1129
2541 1134
2549 1142
2553 1146
2553 1142
2549 1134
2549 1129
2549 1121
2549 1117
2549 1108
2549 1100
2549 1096
2553 1096
2562 1096
2566 1100
2574 1100
2574 1108
2583 1117
2587 1121
2595 1129
2599 1129
2599 1134
2608 1134
2608 1129
2608 1121
2599 1117
2599 1108
2599 1100
2599 1096
2608 1096
2612 1096
2620 1100
2625 1100
2625 1108
2633 1108
2633 1117
2641 1117
2641 1121
2646 1121
2646 1129
2654 1129
2658 1134
2667 1134
2667 1129
2671 1121
2667 1121
2667 1117
2667 1108
2667 1100
2667 1096
2667 1087
2671 1087
2671 1083
2679 1083
2688 1087
2692 1087
2700 1087
2704 1096
2713 1096
2713 1100
2717 1100
2717 1108
2725 1117
2734 1117
2734 1121
2738 1129
2746 1134
2751 1142
2759 1146
2759 1155
2759 1159
2759 1167
2751 1176
2751 1167
2746 1167
2738 1167
2738 1159
2734 1159
2734 1155
2725 1146
2717 1142
2717 1134
2713 1129
2713 1121
2713 1117
2713 1108
2713 1100
2713 1096
2717 1096
2717 1087
2725 1087
2734 1087
2738 1087
2746 1087
2746 1096
2751 1096
2759 1096
2759 1100
2763 1100
2772 1100
2772 1108
2776 1108
2776 1117
2784 1117
2784 1121
2793 1121
2797 1129
2805 1129
2805 1121
2805 1117
2797 1108
2797 1100
2797 1096
2793 1087
2793 1083
2797 1083
2805 1083
2805 1087
2809 1087
2818 1087
2818 1096
2822 1096
2822 1100
2830 1100
2830 1108
2839 1108
2843 1108
2843 1117
2851 1121
2856 1121
2856 1129
2864 1129
2864 1121
2864 1117
2856 1108
2856 1100
2856 1096
2856 1087
2856 1083
2856 1075
2864 1075
2868 1075
2877 1075
2885 1075
2889 1075
2898 1083
2902 1083
2910 1087
2910 1096
2914 1100
2923 1108
2927 1117
2944 1121
2948 1129
2956 1134
2961 1142
2969 1155
2969 1159
2973 1167
2982 1180
2990 1188
2994 1192
3003 1201
3003 1213
3007 1222
3007 1226
3015 1234
3015 1239
3015 1247
3007 1239
3003 1234
3003 1226
2994 1222
2994 1213
2990 1205
2990 1201
2982 1192
2982 1180
2973 1176
2973 1167
2973 1155
2969 1146
2969 1142
2969 1134
2969 1129
2969 1121
2969 1117
2969 1108
2969 1100
2969 1096
2973 1087
2973 1083
2982 1083
2990 1075
2994 1075
2994 1083
3003 1083
3003 1087
.PEN_UP
.PEN_DOWN
2927 1176
2944 1176
2948 1176
2956 1176
2961 1176
2969 1176
2973 1176
2982 1176
2990 1176
2994 1176
3003 1176
3007 1180
3015 1180
3019 1180
3028 1180
3036 1180
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
2192 2692
2192 2700
2188 2700
2179 2700
2171 2700
2167 2692
2158 2692
2154 2692
2154 2688
2146 2688
2142 2679
2133 2671
2129 2667
2129 2658
2121 2658
2121 2654
2112 2646
2121 2641
2129 2633
2133 2641
2142 2641
2146 2641
2154 2646
2158 2646
2158 2654
2167 2654
2167 2658
2171 2658
2179 2658
2179 2667
2188 2671
2188 2679
2192 2679
2192 2688
2192 2692
2192 2688
2188 2688
2188 2679
2188 2671
2188 2667
2188 2658
2192 2654
2192 2646
2200 2646
2200 2641
2205 2641
2213 2641
.PEN_UP
.PEN_DOWN
2318 2692
2305 2700
2297 2700
2293 2700
2284 2700
2280 2692
2272 2692
2263 2692
2259 2692
2251 2688
2247 2688
2238 2679
2234 2671
2226 2667
2217 2658
2213 2654
2217 2646
2217 2641
2226 2641
2234 2641
2238 2641
2247 2641
2251 2641
2259 2646
2263 2646
2272 2654
2272 2658
2280 2658
2284 2667
2293 2671
2297 2679
2305 2688
2305 2692
2310 2700
2318 2704
2322 2713
2322 2717
2322 2725
2331 2734
2331 2738
2339 2746
2339 2751
2339 2759
2343 2763
2343 2772
2343 2776
2343 2784
2339 2784
2339 2776
2331 2776
2331 2772
2322 2763
2322 2759
2322 2751
2318 2746
2318 2738
2310 2734
2310 2725
2310 2717
2305 2713
2305 2704
2305 2700
2305 2692
2297 2688
2297 2679
2297 2671
2297 2667
2297 2658
2297 2654
2305 2646
2310 2646
2318 2646
2322 2646
2331 2654
2339 2654
2343 2658
2352 2658
2356 2667
2364 2667
2364 2671
2368 2671
2368 2679
2377 2679
2377 2688
2385 2688
2389 2688
2389 2692
2389 2688
2389 2679
2389 2671
2389 2667
2389 2658
2389 2654
2398 2654
2402 2654
2410 2654
2410 2658
2415 2658
2415 2667
2423 2667
2431 2671
2436 2671
2436 2667
2431 2667
2431 2658
2431 2654
2431 2646
2423 2641
2431 2641
2436 2641
2444 2646
2444 2654
2448 2654
2448 2658
2457 2658
2457 2667
2461 2667
2461 2671
2469 2679
2473 2688
2473 2679
2473 2671
2473 2667
2473 2658
2473 2654
2469 2654
2469 2646
2473 2646
2473 2641
2482 2641
2490 2641
2494 2641
2503 2646
2507 2646
2507 2654
2515 2654
2520 2654
2520 2658
2528 2658
2536 2667
2541 2667
2541 2671
2549 2671
2549 2679
2553 2679
2562 2679
2553 2679
2553 2671
2553 2667
2553 2658
2553 2654
2553 2646
2562 2646
2562 2641
2566 2641
2566 2646
.PEN_UP
.PEN_DOWN
2599 2776
2608 2805
2612 2805
.PEN_UP
.PEN_DOWN
2608 2688
2612 2671
2608 2671
2608 2667
2608 2658
2608 2654
2599 2646
2599 2641
2599 2633
2608 2633
2612 2633
2612 2641
2620 2641
2625 2646
2633 2654
2641 2658
2646 2658
2646 2667
2654 2667
2654 2671
2658 2671
2667 2671
2667 2667
2667 2658
2667 2654
2667 2646
2667 2641
2667 2633
2671 2633
2679 2633
2688 2641
2692 2641
2692 2646
2700 2646
2700 2654
2704 2658
2713 2658
2713 2667
2717 2671
2725 2671
2725 2679
2734 2679
2734 2671
2725 2671
2725 2667
2725 2658
2725 2654
2725 2646
2734 2641
2734 2633
2738 2633
2746 2633
.PEN_UP
.PEN_DOWN
2759 2759
2763 2772
2763 2763
.PEN_UP
.PEN_DOWN
2843 2704
2839 2704
2830 2704
2822 2700
2818 2700
2809 2692
2805 2692
2805 2688
2797 2688
2797 2679
2797 2671
2793 2671
2797 2667
2797 2658
2805 2658
2805 2654
2809 2654
2818 2654
2818 2646
2822 2646
2822 2641
2830 2641
2830 2633
2822 2633
2822 2625
2818 2625
2809 2620
2805 2620
2797 2620
2797 2612
2797 2620
2805 2620
2809 2625
2818 2625
2822 2633
2830 2633
2839 2641
2843 2646
2851 2654
2856 2654
2864 2658
2868 2667
2885 2671
2889 2679
2898 2688
2902 2692
2910 2700
2914 2713
2923 2713
2927 2725
2935 2734
2944 2738
2944 2746
2948 2751
2956 2759
2956 2763
2961 2772
2961 2776
2961 2784
2956 2784
2956 2776
2948 2772
2944 2763
2935 2759
2935 2751
2927 2746
2927 2738
2923 2734
2923 2725
2914 2717
2914 2713
2910 2704
2910 2700
2910 2688
2910 2679
2910 2671
2910 2667
2910 2658
2910 2654
2910 2646
2914 2646
2914 2641
2923 2641
2923 2633
2927 2633
2935 2633
2944 2633
2948 2633
2948 2641
2956 2641
.PEN_UP
.PEN_DOWN
2885 2717
2910 2717
2914 2717
2923 2717
2927 2717
2935 2717
2944 2717
2948 2717
2956 2717
2961 2717
2969 2725
2973 2725
.PEN_UP
.PEN_DOWN
2973 2692
2982 2667
2982 2658
2982 2654
2982 2646
2973 2646
2973 2641
2973 2633
2982 2633
2982 2641
2990 2646
2990 2654
2994 2658
2994 2667
3003 2667
3003 2671
3007 2671
3007 2679
3015 2679
3019 2688
3028 2688
3036 2688
3040 2688
3049 2688
3053 2688
3061 2688
3066 2688
3074 2692
3078 2692
3087 2692
3095 2692
3099 2692
3108 2692
3099 2692
3099 2688
3095 2688
3087 2679
3078 2679
3074 2671
3066 2667
3061 2667
3053 2658
3049 2658
3040 2654
3036 2646
3036 2641
3028 2641
3028 2633
3036 2633
3040 2633
3049 2633
3053 2633
3053 2641
3061 2641
3066 2641
3066 2646
3074 2646
3074 2654
3078 2654
3087 2654
3087 2658
3095 2658
3099 2667
3108 2671
3108 2679
3112 2679
3112 2688
3120 2688
3120 2692
3120 2700
3120 2692
3112 2692
3108 2692
3108 2688
3099 2679
3099 2671
3095 2667
3095 2658
3095 2654
3095 2646
3099 2646
3099 2641
3108 2641
3112 2641
3120 2641
3124 2646
3133 2646
3141 2654
3145 2654
3154 2658
3158 2667
3166 2671
3171 2679
3171 2688
3179 2692
3183 2700
3192 2704
3192 2713
3200 2717
3204 2725
3204 2734
3213 2738
3213 2746
3217 2746
3217 2751
3217 2759
3225 2763
3225 2772
3217 2772
3217 2763
3213 2759
3213 2751
3204 2746
3204 2738
3200 2734
3200 2725
3200 2717
3192 2713
3192 2700
3183 2692
3183 2688
3183 2679
3183 2671
3183 2667
3183 2658
3192 2658
3192 2654
3200 2654
3200 2646
3204 2646
3213 2654
3217 2654
3225 2654
3229 2658
3238 2667
3246 2667
3246 2671
3250 2671
3259 2679
3263 2688
3263 2679
3259 2679
3259 2671
3259 2667
3259 2658
3259 2654
3259 2646
3259 2641
3263 2641
3271 2641
.PEN_UP
.PEN_DOWN
3276 2759
3292 2772
3292 2763
.PEN_UP
.PEN_DOWN
3292 2688
3297 2688
3297 2679
3297 2671
3297 2667
3297 2658
3297 2654
3305 2654
3305 2646
3305 2641
3305 2633
3309 2633
3309 2625
3318 2625
3322 2625
3322 2633
3330 2633
3334 2641
3334 2646
3343 2646
3351 2654
3355 2658
3364 2658
3364 2667
3368 2671
3368 2679
3376 2679
3376 2688
3376 2692
3381 2692
.PEN_UP
.PEN_DOWN
3368 2667
3381 2658
3389 2658
3397 2658
3402 2658
3410 2667
3414 2667
3423 2667
3427 2671
3435 2671
3444 2679
3448 2679
3448 2688
3456 2688
3456 2692
3448 2692
3444 2692
3435 2692
3427 2692
3427 2688
3423 2688
3414 2679
3414 2671
3410 2671
3410 2667
3410 2658
3414 2658
3414 2654
3423 2654
3423 2646
3427 2646
3427 2641
3435 2641
3444 2641
3448 2641
3456 2641
3460 2641
3469 2641
3473 2641
3481 2641
.PEN_UP
.PEN_DOWN
3166 2713
3171 2713
3179 2713
3183 2713
3192 2713
3200 2713
3204 2713
3213 2713
3217 2713
3225 2713
3229 2713
3238 2713
3246 2713
3250 2713
.PEN_UP

.PEN_DOWN
222 2188
226 2192
226 2200
222 2200
214 2200
214 2192
210 2192
201 2192
201 2188
193 2188
189 2179
180 2179
176 2171
168 2167
168 2158
163 2158
155 2154
155 2146
147 2146
147 2142
147 2133
142 2129
142 2121
142 2112
142 2108
147 2108
155 2108
163 2108
168 2108
176 2112
180 2121
189 2121
189 2129
193 2129
201 2133
201 2142
210 2146
214 2146
214 2154
222 2158
222 2167
226 2167
226 2171
235 2179
235 2188
235 2192
235 2188
226 2188
226 2179
222 2179
222 2171
214 2171
214 2167
210 2158
210 2154
210 2146
210 2142
210 2133
210 2129
210 2121
214 2121
214 2112
222 2112
226 2112
235 2112
239 2112
239 2121
247 2121
.PEN_UP
.PEN_DOWN
361 2200
340 2200
340 2192
331 2192
331 2188
327 2188
319 2188
319 2179
315 2179
315 2171
306 2171
298 2167
294 2158
285 2154
281 2146
273 2142
273 2133
273 2129
268 2121
273 2121
281 2112
285 2112
294 2112
294 2121
298 2121
306 2121
315 2129
319 2133
319 2142
327 2146
331 2154
340 2158
340 2167
344 2171
352 2179
361 2188
361 2192
365 2205
365 2213
373 2217
373 2226
378 2234
378 2238
386 2247
386 2251
386 2259
386 2263
386 2272
386 2280
386 2272
378 2272
378 2263
378 2259
373 2251
373 2247
373 2234
365 2226
365 2217
365 2213
361 2205
361 2200
361 2188
361 2179
352 2171
352 2167
352 2158
352 2154
352 2146
352 2142
361 2133
361 2129
361 2121
365 2121
373 2121
378 2121
378 2129
386 2129
390 2133
390 2142
399 2142
399 2146
407 2154
411 2158
411 2167
420 2167
420 2171
424 2171
424 2179
432 2179
432 2171
432 2167
432 2158
432 2154
424 2146
424 2142
424 2133
424 2129
432 2129
436 2129
436 2133
445 2133
445 2142
449 2142
449 2146
457 2146
457 2154
466 2154
470 2154
470 2146
470 2142
470 2133
466 2133
466 2129
466 2121
466 2112
470 2112
470 2121
478 2121
483 2129
491 2133
495 2142
495 2146
504 2146
504 2154
512 2154
512 2158
516 2158
516 2167
525 2167
525 2158
525 2154
525 2146
525 2142
525 2133
525 2129
525 2121
529 2121
529 2112
537 2112
537 2121
541 2121
550 2121
558 2129
562 2133
571 2142
575 2146
575 2154
583 2154
583 2158
588 2167
596 2167
596 2171
600 2171
600 2179
609 2179
609 2188
617 2179
617 2171
617 2167
609 2167
609 2158
609 2154
617 2146
617 2142
617 2133
621 2129
630 2129
634 2133
.PEN_UP
.PEN_DOWN
646 2284
646 2310
646 2305
.PEN_UP
.PEN_DOWN
646 2129
655 2129
655 2133
663 2133
663 2142
667 2146
667 2154
676 2154
676 2158
680 2167
688 2171
693 2171
693 2167
693 2158
701 2158
701 2154
701 2146
701 2142
693 2133
693 2129
693 2121
693 2112
693 2108
701 2108
701 2112
709 2121
709 2129
709 2133
714 2142
714 2146
714 2154
722 2154
722 2158
722 2167
726 2167
726 2171
726 2179
735 2179
735 2188
739 2188
747 2188
751 2192
760 2192
768 2192
772 2192
781 2192
785 2192
793 2200
798 2200
806 2200
814 2200
819 2200
827 2200
827 2205
831 2205
840 2205
844 2205
852 2205
844 2205
844 2200
840 2200
831 2192
827 2188
819 2179
814 2179
806 2171
798 2171
798 2167
793 2158
785 2154
785 2146
781 2146
781 2142
772 2142
772 2133
772 2129
772 2121
772 2112
781 2112
785 2112
793 2112
798 2121
806 2121
814 2129
819 2129
819 2133
827 2142
831 2146
831 2154
840 2154
840 2158
844 2167
844 2171
852 2171
852 2179
852 2188
852 2192
861 2192
861 2200
861 2205
861 2213
861 2205
852 2205
852 2200
852 2192
844 2192
844 2188
844 2179
844 2171
840 2167
840 2158
840 2154
840 2146
840 2142
844 2142
844 2133
844 2129
852 2129
852 2121
861 2121
865 2121
873 2129
877 2129
886 2133
890 2142
898 2146
898 2154
903 2158
911 2171
919 2179
924 2188
924 2192
932 2200
936 2213
936 2217
945 2226
949 2234
949 2238
957 2247
957 2251
966 2259
966 2263
966 2272
966 2280
966 2272
957 2263
949 2259
949 2251
945 2238
945 2234
945 2226
936 2217
936 2213
932 2205
932 2192
932 2188
924 2179
924 2171
924 2158
924 2154
919 2146
919 2142
919 2133
919 2129
919 2121
924 2121
924 2112
932 2112
936 2112
945 2112
945 2121
949 2121
957 2121
966 2129
966 2133
970 2133
970 2142
978 2146
982 2146
982 2154
991 2154
991 2158
991 2154
982 2154
982 2146
982 2142
982 2133
982 2129
982 2121
982 2112
991 2112
991 2108
991 2112
995 2112
1003 2121
.PEN_UP
.PEN_DOWN
1024 2247
1029 2259
1029 2251
.PEN_UP
.PEN_DOWN
1100 2167
1083 2167
1075 2158
1071 2158
1062 2154
1054 2146
1050 2146
1050 2142
1041 2142
1041 2133
1037 2133
1037 2129
1029 2121
1029 2112
1037 2112
1041 2112
1050 2112
1054 2112
1062 2112
1071 2121
1075 2121
1083 2121
1087 2129
1096 2129
1096 2133
1100 2133
1100 2142
1108 2142
1108 2146
1117 2146
1117 2154
1117 2158
1108 2167
1100 2167
1096 2167
1096 2171
1096 2167
1096 2171
1096 2167
1100 2167
1108 2167
1117 2171
1121 2171
1129 2171
1134 2171
1142 2171
1146 2171
1155 2171
1159 2167
1167 2167
1167 2158
1176 2154
1176 2146
1176 2142
1176 2133
1176 2129
1167 2121
1167 2112
1176 2112
1180 2121
1188 2121
1188 2129
1192 2129
1201 2133
1205 2142
1213 2146
1222 2154
1226 2154
1226 2158
1234 2167
1239 2167
1247 2171
1251 2171
1260 2171
1260 2167
1260 2158
1260 2154
1260 2146
1260 2142
1260 2133
1251 2129
1251 2121
1251 2112
1251 2108
.PEN_UP
.PEN_DOWN
898 2205
898 2200
903 2200
911 2200
919 2200
924 2200
932 2200
936 2200
945 2200
949 2200
966 2200
978 2200
982 2200
995 2200
1003 2200
1016 2200
1024 2200
1029 2200
1041 2200
.PEN_UP

.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP

.PEN_DOWN
3246 2188
3246 2192
3238 2192
3238 2188
3229 2188
3225 2188
3225 2179
3217 2179
3213 2179
3213 2171
3204 2171
3200 2171
3200 2167
3192 2167
3183 2158
3179 2154
3171 2154
3171 2146
3166 2146
3166 2142
3158 2133
3158 2129
3158 2121
3166 2112
3171 2112
3179 2121
3183 2121
3192 2121
3200 2121
3200 2129
3204 2129
3204 2133
3213 2133
3213 2142
3217 2142
3217 2146
3225 2146
3225 2154
3229 2154
3229 2158
3229 2167
3229 2158
3225 2158
3225 2154
3217 2146
3217 2142
3217 2133
3217 2129
3217 2121
3225 2121
3225 2112
3229 2112
.PEN_UP
.PEN_DOWN
3334 2179
3322 2179
3318 2179
3309 2171
3305 2171
3297 2167
3292 2158
3284 2158
3284 2154
3276 2154
3276 2146
3271 2142
3271 2133
3271 2129
3276 2129
3284 2129
3292 2129
3297 2133
3305 2142
3309 2142
3309 2146
3318 2154
3322 2158
3330 2167
3334 2171
3334 2179
3343 2188
3351 2192
3355 2200
3355 2213
3364 2217
3364 2226
3368 2234
3368 2238
3376 2247
3376 2251
3376 2259
3381 2263
3381 2272
3376 2280
3376 2272
3368 2272
3368 2263
3368 2259
3364 2259
3364 2251
3355 2247
3355 2238
3351 2234
3351 2226
3343 2217
3343 2205
3343 2200
3334 2192
3334 2188
3334 2179
3330 2171
3330 2167
3330 2158
3330 2154
3330 2146
3330 2142
3334 2133
3334 2129
3343 2129
3343 2121
3351 2121
3351 2129
3355 2129
3364 2129
3364 2133
3368 2133
3376 2142
3381 2142
3381 2146
3381 2154
3389 2154
3389 2158
3397 2158
3397 2167
3397 2171
3402 2171
3402 2179
3402 2188
3402 2179
3397 2171
3397 2167
3397 2158
3397 2154
3402 2154
3402 2146
3402 2142
3402 2133
3410 2129
3410 2121
3414 2121
3414 2112
3423 2112
3427 2112
3435 2121
3444 2129
3448 2133
3448 2142
3456 2142
3456 2146
3460 2154
3460 2158
3469 2167
3469 2171
3469 2179
3473 2179
3473 2188
3473 2192
3481 2192
3486 2192
3486 2188
3486 2192
3494 2192
3502 2192
3507 2192
3515 2192
3519 2192
3528 2192
3532 2192
3540 2192
3549 2192
3549 2200
3553 2200
3561 2200
3561 2205
3553 2205
3553 2200
3549 2200
3540 2200
3540 2192
3532 2192
3532 2188
3528 2179
3519 2171
3519 2167
3515 2167
3515 2158
3507 2154
3507 2146
3502 2142
3502 2133
3502 2129
3502 2121
3507 2121
3515 2121
3519 2121
3528 2121
3532 2129
3532 2133
3540 2133
3540 2142
3549 2142
3549 2146
3553 2154
3553 2158
3553 2167
3561 2167
3561 2171
3561 2179
3565 2179
3565 2188
3565 2192
3561 2192
3553 2192
3553 2188
3553 2179
3549 2179
3549 2171
3549 2167
3549 2158
3540 2158
3540 2154
3540 2146
3540 2142
3540 2133
3540 2129
3549 2129
3549 2121
3553 2121
3561 2129
3565 2129
3565 2133
3574 2133
3578 2142
3586 2146
3595 2154
3599 2158
3599 2167
3607 2167
3607 2171
3612 2171
3620 2171
3620 2179
3620 2171
3620 2167
3612 2167
3612 2158
3612 2154
3607 2154
3607 2146
3607 2142
3599 2133
3599 2129
3607 2129
3612 2129
3612 2133
3620 2133
3620 2142
3624 2142
3633 2146
3637 2154
3645 2154
3645 2158
3654 2158
3658 2167
3658 2171
3666 2171
3666 2167
3666 2158
3658 2158
3658 2154
3658 2146
3658 2142
3654 2142
3654 2133
3654 2129
3654 2121
3658 2112
3666 2112
3670 2121
3679 2121
3679 2129
3683 2129
3683 2133
3691 2142
3700 2146
3704 2158
3704 2167
3712 2171
3717 2179
3725 2192
3729 2200
3738 2213
3746 2217
3746 2234
3750 2238
3750 2247
3759 2259
3759 2263
3763 2272
3763 2280
3771 2284
3771 2293
3771 2297
3771 2305
3771 2297
3763 2297
3763 2293
3759 2284
3759 2280
3750 2272
3750 2263
3750 2259
3746 2247
3746 2238
3738 2226
3738 2217
3729 2213
3729 2200
3729 2192
3725 2179
3725 2171
3725 2167
3725 2158
3725 2146
3725 2142
3725 2133
3725 2129
3725 2121
3725 2112
3729 2112
3725 2121
.PEN_UP
.PEN_DOWN
3691 2200
3700 2213
3704 2213
3712 2213
3717 2213
3725 2213
3729 2213
3738 2213
3746 2213
3750 2213
3759 2213
3763 2213
.PEN_UP
.PEN_DOWN
3834 2179
3822 2179
3817 2179
3809 2179
3809 2171
3805 2171
3796 2171
3788 2167
3784 2158
3775 2154
3771 2154
3771 2146
3763 2146
3763 2142
3763 2133
3759 2133
3763 2129
3771 2129
3775 2129
3784 2129
3784 2133
3788 2133
3796 2142
3805 2142
3809 2146
3817 2154
3822 2158
3830 2167
3830 2171
3834 2171
3830 2171
3822 2171
3822 2167
3817 2158
3817 2154
3809 2146
3809 2142
3809 2133
3809 2129
3809 2121
3809 2112
3817 2112
3822 2112
3830 2112
3834 2112
3843 2121
3851 2121
3855 2121
3864 2129
3868 2129
3876 2133
3880 2142
3889 2142
3897 2142
3897 2146
3901 2146
3910 2154
3914 2154
3914 2158
3922 2158
3927 2158
3935 2167
3939 2167
3939 2171
3948 2171
3956 2179
3948 2179
3939 2179
3935 2171
3927 2171
3922 2171
3914 2167
3910 2167
3901 2158
3897 2154
3889 2154
3880 2146
3876 2142
3868 2133
3868 2129
3864 2129
3864 2121
3868 2121
3868 2112
3876 2112
3880 2112
3889 2112
3897 2121
3901 2121
3910 2121
3914 2121
3914 2129
3922 2129
3927 2133
3935 2133
3939 2142
3939 2146
3948 2154
3956 2158
3956 2167
3960 2167
3960 2171
3956 2171
3948 2171
3948 2167
3939 2167
3939 2158
3935 2154
3935 2146
3935 2142
3927 2142
3927 2133
3927 2129
3922 2121
3922 2112
3922 2108
3914 2100
3914 2095
3914 2087
3914 2083
3910 2074
3910 2066
3910 2062
3910 2053
3901 2049
3901 2041
3901 2037
3897 2028
3897 2024
3897 2016
3889 2007
3889 2003
3880 1995
3876 1990
3868 1995
3868 2003
3864 2007
3864 2016
3868 2024
3868 2028
3868 2037
3868 2041
3876 2041
3876 2049
3876 2053
3880 2053
3889 2062
3897 2066
3901 2074
3910 2074
3914 2083
3922 2087
3927 2095
3935 2095
3939 2100
3948 2108
3956 2108
3960 2112
3969 2121
3981 2121
3985 2129
3994 2129
4002 2133
4006 2142
4015 2142
4019 2146
4019 2154
4027 2154
4032 2158
4032 2167
4040 2167
4040 2171
4040 2179
4032 2179
4027 2179
4019 2179
4015 2171
4006 2171
4002 2167
3994 2158
3994 2154
3985 2146
3994 2142
3994 2133
3994 2129
4002 2129
4002 2121
4006 2121
4015 2121
4019 2112
4027 2112
4032 2112
4040 2112
.PEN_UP

.PEN_DOWN
260 1688
256 1692
247 1692
239 1692
235 1688
226 1688
222 1688
222 1680
214 1680
210 1675
201 1667
193 1667
193 1659
189 1654
180 1646
180 1642
176 1642
176 1633
176 1629
176 1621
168 1621
168 1612
176 1608
176 1600
180 1600
189 1600
193 1600
201 1600
210 1608
214 1608
222 1608
222 1612
226 1612
235 1621
239 1629
247 1629
247 1633
256 1642
256 1646
260 1646
260 1654
260 1659
260 1667
256 1667
256 1659
256 1654
247 1654
247 1646
239 1642
239 1633
239 1629
239 1621
239 1612
247 1612
247 1608
256 1608
256 1600
260 1600
268 1600
